timestamp,username,partner,task,design,strategy,collabBelief,usedRobot, score,partnerScore
1681933596666,user0012,user0011,Task North Carolina,Design Y,individual,11, false, 50, 50
1681933654910,user0013,user0014,Task Texas,Design K,collaborative,89, false, null, null
1681933659641,user0012,user0011,Task Alaska,Design L,collaborative,69, false, null, null
1681933661895,user0011,user0012,Task Maryland,Design K,collaborative,69, false, 100, 115
1681933667943,user0014,user0013,Task Tennessee,Design K,collaborative,8, false, 106, 100
1681933716932,user0011,user0012,Task Texas,Design Y,individual,50, false, null, null
1681933720497,user0012,user0011,Task Tennessee,Design Y,individual,14, false, 50, 50
1681933721673,user0013,user0014,Task New Jersey,Design K,collaborative,1, false, null, null
1681933727608,user0014,user0013,Task Oregon,Design M,collaborative,92, false, 100, 107
1681933780383,user0013,user0014,Task Arizona,Design Y,individual,80, false, null, null
1681933784972,user0012,user0011,Task Oregon,Design L,collaborative,68, false, null, null
1681933785524,user0011,user0012,Task New Jersey,Design K,collaborative,100, false, 107, 88
1681933790686,user0014,user0013,Task Maine,Design K,collaborative,6, false, -270, 50
1681933832367,user0013,user0014,Task Utah,Design L,collaborative,79, false, null, null
1681933835771,user0014,user0013,Task Utah,Design L,collaborative,98, false, 80, 80
1681933846455,user0011,user0012,Task Arizona,Design Y,individual,100, false, null, null
1681933848234,user0012,user0011,Task Maine,Design Y,individual,25, false, 50, 50
1681933898942,user0013,user0014,Task New York,Design M,collaborative,78, false, null, null
1681933900409,user0011,user0012,Task Utah,Design K,collaborative,100, false, null, null
1681933904104,user0012,user0011,Task Utah,Design L,collaborative,58, false, 80, 70
1681933906047,user0014,user0013,Task Colorado,Design K,collaborative,89, false, 130, 95
1681933953051,user0013,user0014,Task Wyoming,Design Y,individual,84, false, null, null
1681933960173,user0014,user0013,Task Delaware,Design M,collaborative,7, false, -19, 50
1681933960441,user0012,user0011,Task Colorado,Design M,collaborative,63, false, null, null
1681933961429,user0011,user0012,Task New York,Design K,collaborative,100, false, 82, 115
1681934014849,user0013,user0014,Task Wisconsin,Design Y,individual,82, false, null, null
1681934023333,user0014,user0013,Task Nebraska,Design L,collaborative,6, false, -300, 50
1681934024726,user0011,user0012,Task Wyoming,Design Y,individual,100, false, null, null
1681934026475,user0012,user0011,Task Delaware,Design M,collaborative,64, false, -19, 50
1681934069481,user0011,user0012,Task Wisconsin,Design Y,individual,100, false, null, null
1681934070966,user0013,user0014,Task Illinois,Design L,collaborative,100, false, null, null
1681934071558,user0012,user0011,Task Nebraska,Design Y,individual,39, false, 50, 50
1681934077716,user0014,user0013,Task Virginia,Design Y,individual,7, false, 50, -65
1681934131912,user0013,user0014,Task Virginia,Design K,collaborative,100, false, null, null
1681934137007,user0012,user0011,Task Virginia,Design Y,individual,29, false, null, null
1681934138981,user0014,user0013,Task Illinois,Design K,collaborative,96, false, 72, 115
1681934141470,user0011,user0012,Task Illinois,Design Y,individual,100, false, 50, 50
1681934182231,user0012,user0011,Task Illinois,Design M,collaborative,61, false, null, null
1681934182974,user0011,user0012,Task Virginia,Design K,collaborative,100, false, 115, 100
1681934191538,user0013,user0014,Task  Mississippi,Design M,collaborative,82, false, null, null
1681934194179,user0014,user0013,Task  Mississippi,Design Y,individual,6, false, 70, 5
1681934221149,user0011,user0012,Task  Mississippi,Design Y,individual,100, false, null, null
1681934222020,user0012,user0011,Task  Mississippi,Design Y,individual,11, false, 14, 14
1681934236567,user0013,user0014,Task Michigan,Design M,collaborative,89, false, null, null
1681934244180,user0014,user0013,Task Kansas,Design M,collaborative,93, false, 96, 82
1681934303133,user0013,user0014,Task Minnesota,Design L,collaborative,86, false, null, null
1681934305073,user0014,user0013,Task Nevada,Design L,collaborative,95, false, 105, 100
1681934312181,user0012,user0011,Task Kansas,Design K,collaborative,63, false, null, null
1681934334357,user0011,user0012,Task Michigan,Design Y,individual,100, false, 50, -122
1681934360593,user0013,user0014,Task Nevada,Design Y,individual,94, false, null, null
1681934383710,user0014,user0013,Task Minnesota,Design K,collaborative,97, false, -40, 50
1681934394364,user0012,user0011,Task Nevada,Design Y,individual,68, false, null, null
1681934395002,user0011,user0012,Task Minnesota,Design Y,individual,37, false, 50, 50
1681934442358,user0013,user0014,Task Oregon,Design L,collaborative,81, false, null, null
1681934445654,user0011,user0012,Task Nevada,Design Y,individual,82, false, null, null
1681934447140,user0014,user0013,Task New Jersey,Design M,collaborative,91, false, 96, 88
1681934448994,user0012,user0011,Task Minnesota,Design Y,individual,22, false, 50, 50
1681934483422,user0012,user0011,Task New Jersey,Design K,collaborative,77, false, null, null
1681934483840,user0011,user0012,Task Oregon,Design L,collaborative,25, false, 88, 107
1681934493588,user0013,user0014,Task Pennsylvania,Design M,collaborative,93, false, null, null
1681934500025,user0014,user0013,Task Washington,Design K,collaborative,97, false, 96, 122
1681934538417,user0011,user0012,Task Pennsylvania,Design M,collaborative,100, false, null, null
1681934538578,user0013,user0014,Task Idoha,Design L,collaborative,80, false, null, null
1681934538906,user0012,user0011,Task Washington,Design M,collaborative,60, false, 122, 122
1681934544904,user0014,user0013,Task Idoha,Design L,collaborative,94, false, 85, 85
1681934580219,user0011,user0012,Task Idoha,Design K,collaborative,100, false, null, null
1681934584298,user0013,user0014,Task Nebraska,Design Y,individual,94, false, null, null
1681934587110,user0012,user0011,Task Idoha,Design Y,individual,60, false, 115, 5
1681934591418,user0014,user0013,Task Wisconsin,Design K,collaborative,94, false, -46, 50
1681934637332,user0011,user0012,Task Nebraska,Design Y,individual,99, false, null, null
1681934640450,user0012,user0011,Task Wisconsin,Design Y,individual,22, false, 50, 50
1681934648282,user0013,user0014,Task Kansas,Design M,collaborative,87, false, null, null
1681934652525,user0014,user0013,Task Michigan,Design M,collaborative,90, false, 82, 96
1681934681960,user0013,user0014,Task Louisiana,Design L,collaborative,84, false, null, null
1681934693000,user0014,user0013,Task Alabama,Design L,collaborative,90, false, 105, 114
1681934704161,user0011,user0012,Task Kansas,Design Y,individual,100, false, null, null
1681934705448,user0012,user0011,Task Michigan,Design Y,individual,32, false, 50, 50
1681934744372,user0013,user0014,Task Ohio,Design L,collaborative,82, false, null, null
1681934751878,user0014,user0013,Task Kentucky,Design K,collaborative,94, false, 88, 96
1681934755099,user0011,user0012,Task Louisiana,Design Y,individual,100, false, null, null
1681934757715,user0012,user0011,Task Alabama,Design Y,individual,23, false, 50, 50
1681934794509,user0013,user0014,Task Massachusetts,Design Y,individual,87, false, null, null
1681934797427,user0011,user0012,Task Ohio,Design L,collaborative,100, false, null, null
1681934798042,user0012,user0011,Task Kentucky,Design K,collaborative,66, false, 88, 96
1681934806204,user0014,user0013,Task Michigan,Design L,collaborative,4, false, -175, 80
1681934844926,user0013,user0014,Task Maine,Design Y,individual,90, false, null, null
1681934850834,user0014,user0013,Task Arizona,Design K,collaborative,91, false, -142, 50
1681934856293,user0011,user0012,Task Massachusetts,Design L,collaborative,100, false, null, null
1681934857686,user0012,user0011,Task Michigan,Design M,collaborative,70, false, 82, 65
1681934893751,user0013,user0014,Task California,Design M,collaborative,96, false, null, null
1681934898159,user0014,user0013,Task Hawaii,Design M,collaborative,93, false, 72, 96
1681934909602,user0011,user0012,Task Maine,Design M,collaborative,100, false, null, null
1681934917350,user0012,user0011,Task Arizona,Design K,collaborative,67, false, 114, 82
1681934956517,user0012,user0011,Task Hawaii,Design M,collaborative,82, false, null, null
1681934959527,user0011,user0012,Task California,Design M,collaborative,100, false, 96, 72
1681934965014,user0013,user0014,Task Washington,Design M,collaborative,91, false, null, null
1681934968637,user0014,user0013,Task Pennsylvania,Design K,collaborative,95, false, 96, 122
