timestamp,username,partner,task,design,strategy,collabBelief,usedRobot, score,partnerScore
1683139059111,user0050,user0049,Task North Carolina,Design Y,individual,96, true, 50, -18
1683139085784,user0050,user0049,Task Alaska,Design Y,individual,14, false, null, null
1683139086883,user0048,user0047,Task North Carolina,Design L,collaborative,66, true, null, null
1683139089478,user0047,user0048,Task Oklahoma,Design M,collaborative,100, true, 106, 100
1683139098385,user0049,user0050,Task Maryland,Design Y,individual,59, false, 50, 50
1683139122018,user0048,user0047,Task Alaska,Design Y,individual,25, false, null, null
1683139134407,user0047,user0048,Task Maryland,Design K,collaborative,83, false, -9, 50
1683139136245,user0050,user0049,Task Tennessee,Design Y,individual,17, false, null, null
1683139146780,user0049,user0050,Task Texas,Design Y,individual,83, true, 50, 50
1683139173967,user0047,user0048,Task Texas,Design K,collaborative,100, true, null, null
1683139174938,user0050,user0049,Task Oregon,Design Y,individual,23, false, null, null
1683139180776,user0049,user0050,Task New Jersey,Design Y,individual,72, true, 50, 50
1683139188585,user0048,user0047,Task Tennessee,Design K,collaborative,62, true, 106, 100
1683139205690,user0049,user0050,Task Arizona,Design Y,individual,73, false, null, null
1683139207243,user0050,user0049,Task Maine,Design Y,individual,20, false, 50, 50
1683139213621,user0048,user0047,Task Oregon,Design Y,individual,58, false, null, null
1683139224008,user0047,user0048,Task New Jersey,Design Y,individual,15, true, 50, 50
1683139240390,user0048,user0047,Task Maine,Design Y,individual,1, false, null, null
1683139252459,user0049,user0050,Task Utah,Design L,collaborative,98, false, null, null
1683139259339,user0047,user0048,Task Arizona,Design K,collaborative,89, false, -142, 50
1683139267817,user0050,user0049,Task Utah,Design Y,individual,84, true, 90, 5
1683139292335,user0049,user0050,Task New York,Design K,collaborative,97, false, null, null
1683139301669,user0050,user0049,Task Colorado,Design K,collaborative,91, false, 130, 82
1683139308777,user0048,user0047,Task Utah,Design Y,individual,100, false, null, null
1683139310204,user0047,user0048,Task Utah,Design L,collaborative,92, false, 5, 90
1683139328035,user0049,user0050,Task Wyoming,Design Y,individual,50, false, null, null
1683139333829,user0050,user0049,Task Delaware,Design Y,individual,21, false, 50, 50
1683139334453,user0047,user0048,Task New York,Design L,collaborative,100, false, null, null
1683139339345,user0048,user0047,Task Colorado,Design M,collaborative,100, true, 115, 106
1683139357520,user0050,user0049,Task Nebraska,Design Y,individual,17, false, null, null
1683139358504,user0047,user0048,Task Wyoming,Design K,collaborative,100, false, null, null
1683139362795,user0048,user0047,Task Delaware,Design M,collaborative,100, true, 106, 130
1683139370302,user0049,user0050,Task Wisconsin,Design Y,individual,35, false, 50, 50
1683139403532,user0050,user0049,Task Virginia,Design Y,individual,24, false, null, null
1683139403938,user0047,user0048,Task Wisconsin,Design K,collaborative,100, false, null, null
1683139404333,user0049,user0050,Task Illinois,Design Y,individual,50, false, 50, 50
1683139413534,user0048,user0047,Task Nebraska,Design Y,individual,21, true, 50, -46
1683139430400,user0050,user0049,Task Illinois,Design Y,individual,21, false, null, null
1683139435123,user0049,user0050,Task Virginia,Design Y,individual,63, false, 50, 50
1683139437229,user0047,user0048,Task Illinois,Design M,collaborative,100, false, null, null
1683139447500,user0048,user0047,Task Virginia,Design Y,individual,100, true, 50, -68
1683139474085,user0048,user0047,Task Illinois,Design Y,individual,91, false, null, null
1683139474838,user0047,user0048,Task Virginia,Design K,collaborative,100, false, -48, 50
1683139479743,user0049,user0050,Task  Mississippi,Design K,collaborative,98, false, null, null
1683139484058,user0050,user0049,Task  Mississippi,Design Y,individual,95, false, 70, 0
1683139499836,user0050,user0049,Task Kansas,Design Y,individual,9, false, null, null
1683139514267,user0049,user0050,Task Michigan,Design Y,individual,46, true, 50, 50
1683139520859,user0047,user0048,Task  Mississippi,Design M,collaborative,100, true, null, null
1683139521036,user0048,user0047,Task  Mississippi,Design Y,individual,100, true, 70, 5
1683139535959,user0050,user0049,Task Nevada,Design Y,individual,17, false, null, null
1683139553074,user0047,user0048,Task Michigan,Design Y,individual,18, false, null, null
1683139556482,user0048,user0047,Task Kansas,Design Y,individual,15, false, 50, 50
1683139564950,user0049,user0050,Task Minnesota,Design K,collaborative,41, false, -40, 50
1683139591659,user0050,user0049,Task Minnesota,Design Y,individual,19, false, null, null
1683139597388,user0049,user0050,Task Nevada,Design Y,individual,19, false, 50, 50
1683139597950,user0047,user0048,Task Minnesota,Design L,collaborative,100, true, null, null
1683139606199,user0048,user0047,Task Nevada,Design L,collaborative,85, true, 105, 100
1683139619780,user0050,user0049,Task New Jersey,Design Y,individual,19, false, null, null
1683139620533,user0049,user0050,Task Oregon,Design Y,individual,20, false, 50, 50
1683139637034,user0048,user0047,Task Minnesota,Design Y,individual,96, true, null, null
1683139638262,user0047,user0048,Task Nevada,Design K,collaborative,100, true, -140, 50
1683139664843,user0049,user0050,Task Pennsylvania,Design L,collaborative,96, false, null, null
1683139669193,user0050,user0049,Task Washington,Design M,collaborative,94, true, 122, 107
1683139682499,user0047,user0048,Task Oregon,Design L,collaborative,95, false, null, null
1683139682557,user0048,user0047,Task New Jersey,Design Y,individual,82, false, 50, -165
1683139697853,user0049,user0050,Task Idoha,Design M,collaborative,97, false, null, null
1683139698598,user0050,user0049,Task Idoha,Design Y,individual,91, false, 115, 15
1683139701821,user0048,user0047,Task Washington,Design K,collaborative,96, false, null, null
1683139716390,user0047,user0048,Task Pennsylvania,Design K,collaborative,98, false, 96, 96
1683139754938,user0047,user0048,Task Idoha,Design M,collaborative,96, false, null, null
1683139756494,user0050,user0049,Task Wisconsin,Design L,collaborative,90, false, null, null
1683139758511,user0048,user0047,Task Idoha,Design Y,individual,99, false, 115, 15
1683139759251,user0049,user0050,Task Nebraska,Design K,collaborative,100, false, 100, 88
1683139784708,user0048,user0047,Task Wisconsin,Design L,collaborative,93, false, null, null
1683139790971,user0047,user0048,Task Nebraska,Design L,collaborative,97, true, 114, 88
1683139793998,user0050,user0049,Task Michigan,Design Y,individual,92, true, null, null
1683139794645,user0049,user0050,Task Kansas,Design M,collaborative,99, false, -90, 50
1683139809859,user0050,user0049,Task Alabama,Design Y,individual,20, false, null, null
1683139816771,user0049,user0050,Task Louisiana,Design Y,individual,11, false, 50, 50
1683139818788,user0048,user0047,Task Michigan,Design Y,individual,35, false, null, null
1683139828835,user0047,user0048,Task Kansas,Design Y,individual,100, false, 50, 50
1683139842715,user0050,user0049,Task Kentucky,Design Y,individual,16, false, null, null
1683139845590,user0048,user0047,Task Alabama,Design Y,individual,23, false, null, null
1683139847579,user0049,user0050,Task Ohio,Design Y,individual,9, true, 50, 50
1683139863671,user0047,user0048,Task Louisiana,Design Y,individual,15, true, 50, 50
1683139881941,user0048,user0047,Task Kentucky,Design Y,individual,7, false, null, null
1683139882184,user0050,user0049,Task Michigan,Design Y,individual,14, false, null, null
1683139889722,user0049,user0050,Task Massachusetts,Design Y,individual,14, false, 16, 50
1683139902039,user0047,user0048,Task Ohio,Design Y,individual,100, true, 50, 50
1683139918439,user0050,user0049,Task Arizona,Design Y,individual,8, false, null, null
1683139923853,user0049,user0050,Task Maine,Design Y,individual,5, false, 50, 50
1683139940685,user0047,user0048,Task Massachusetts,Design M,collaborative,100, false, null, null
1683139943512,user0048,user0047,Task Michigan,Design Y,individual,61, false, 50, 5
1683139976926,user0050,user0049,Task Hawaii,Design M,collaborative,93, false, null, null
1683139979352,user0049,user0050,Task California,Design M,collaborative,66, false, 96, 72
1683139989140,user0047,user0048,Task Maine,Design K,collaborative,97, true, null, null
1683139994857,user0048,user0047,Task Arizona,Design Y,individual,29, true, 50, -270
1683140010486,user0048,user0047,Task Hawaii,Design L,collaborative,100, false, null, null
1683140011021,user0049,user0050,Task Washington,Design M,collaborative,96, false, null, null
1683140011040,user0050,user0049,Task Pennsylvania,Design K,collaborative,97, false, 96, 122
1683140014852,user0047,user0048,Task California,Design M,collaborative,100, false, 96, 100
