timestamp,username,partner,task,design,strategy,collabBelief,usedRobot, score,partnerScore
1682535699347,user0032,user0031,Task Ohio,Design Y,individual,50, false, 50, 50
1682535713277,user0034,user0033,Task  Montana,Design Y,individual,10, true, null, null
1682535714330,user0033,user0034,Task  Montana,Design Y,individual,2, true, 15, 15
1682535728571,user0034,user0033,Task North Carolina,Design L,collaborative,98, false, null, null
1682535733607,user0031,user0032,Task  Montana,Design L,collaborative,95, false, null, null
1682535734394,user0033,user0034,Task Oklahoma,Design M,collaborative,99, true, 106, 100
1682535735654,user0032,user0031,Task  Montana,Design L,collaborative,20, false, 60, 60
1682535754096,user0034,user0033,Task Alaska,Design K,collaborative,98, false, null, null
1682535759164,user0031,user0032,Task Oklahoma,Design M,collaborative,100, false, null, null
1682535759392,user0032,user0031,Task North Carolina,Design Y,individual,68, false, 50, -35
1682535765433,user0033,user0034,Task Maryland,Design K,collaborative,99, true, 100, 105
1682535783832,user0032,user0031,Task Alaska,Design Y,individual,68, false, null, null
1682535784733,user0031,user0032,Task Maryland,Design Y,individual,100, false, 50, 50
1682535790620,user0034,user0033,Task Tennessee,Design M,collaborative,98, false, null, null
1682535794309,user0033,user0034,Task Texas,Design K,collaborative,98, true, 100, 95
1682535811924,user0034,user0033,Task Oregon,Design M,collaborative,97, true, null, null
1682535814752,user0032,user0031,Task Tennessee,Design K,collaborative,39, false, null, null
1682535815268,user0033,user0034,Task New Jersey,Design L,collaborative,98, true, 122, 100
1682535815565,user0031,user0032,Task Texas,Design K,collaborative,98, false, 100, 106
1682535833838,user0032,user0031,Task Oregon,Design Y,individual,71, false, null, null
1682535835911,user0033,user0034,Task Arizona,Design K,collaborative,99, true, null, null
1682535837233,user0031,user0032,Task New Jersey,Design Y,individual,100, false, 50, 50
1682535837332,user0034,user0033,Task Maine,Design K,collaborative,97, false, 106, 114
1682535855076,user0034,user0033,Task Utah,Design Y,individual,3, false, null, null
1682535857304,user0033,user0034,Task Utah,Design Y,individual,1, true, 17, 17
1682535857530,user0031,user0032,Task Arizona,Design Y,individual,100, false, null, null
1682535858922,user0032,user0031,Task Maine,Design Y,individual,66, false, 50, 50
1682535873434,user0034,user0033,Task Colorado,Design K,collaborative,97, false, null, null
1682535883873,user0033,user0034,Task New York,Design L,collaborative,100, false, 106, 130
1682535885355,user0031,user0032,Task Utah,Design L,collaborative,100, false, null, null
1682535887622,user0032,user0031,Task Utah,Design Y,individual,69, false, 90, 5
1682535907811,user0034,user0033,Task Delaware,Design M,collaborative,98, false, null, null
1682535909026,user0031,user0032,Task New York,Design K,collaborative,98, false, null, null
1682535909621,user0033,user0034,Task Wyoming,Design K,collaborative,100, true, 130, 106
1682535912648,user0032,user0031,Task Colorado,Design K,collaborative,64, false, 130, 82
1682535931447,user0031,user0032,Task Wyoming,Design Y,individual,100, false, null, null
1682535934576,user0032,user0031,Task Delaware,Design Y,individual,30, false, 50, 50
1682535937984,user0033,user0034,Task Wisconsin,Design K,collaborative,99, false, null, null
1682535939172,user0034,user0033,Task Nebraska,Design M,collaborative,99, false, 88, 114
1682535956839,user0033,user0034,Task Illinois,Design M,collaborative,100, false, null, null
1682535964717,user0034,user0033,Task Virginia,Design M,collaborative,99, false, 105, 100
1682535965216,user0032,user0031,Task Nebraska,Design Y,individual,64, false, null, null
1682535966142,user0031,user0032,Task Wisconsin,Design K,collaborative,99, false, -46, 50
1682535986410,user0034,user0033,Task Illinois,Design M,collaborative,99, false, null, null
1682535987555,user0033,user0034,Task Virginia,Design L,collaborative,100, false, 130, 100
1682535989222,user0032,user0031,Task Virginia,Design M,collaborative,70, false, null, null
1682535990904,user0031,user0032,Task Illinois,Design M,collaborative,99, false, 100, 105
1682536007766,user0033,user0034,Task  Mississippi,Design Y,individual,1, false, null, null
1682536009333,user0034,user0033,Task  Mississippi,Design Y,individual,2, false, 14, 14
1682536012048,user0031,user0032,Task Virginia,Design L,collaborative,99, false, null, null
1682536012434,user0032,user0031,Task Illinois,Design Y,individual,62, false, 50, -70
1682536036325,user0034,user0033,Task Kansas,Design L,collaborative,97, false, null, null
1682536037954,user0033,user0034,Task Michigan,Design L,collaborative,100, false, 106, 122
1682536039666,user0032,user0031,Task  Mississippi,Design Y,individual,78, false, null, null
1682536044119,user0031,user0032,Task  Mississippi,Design L,collaborative,95, false, 10, 70
1682536055921,user0033,user0034,Task Minnesota,Design L,collaborative,100, false, null, null
1682536059522,user0034,user0033,Task Nevada,Design L,collaborative,96, false, 105, 100
1682536062371,user0032,user0031,Task Kansas,Design Y,individual,68, false, null, null
1682536062799,user0031,user0032,Task Michigan,Design Y,individual,99, false, 50, 50
1682536081941,user0031,user0032,Task Minnesota,Design K,collaborative,97, false, null, null
1682536082117,user0033,user0034,Task Nevada,Design K,collaborative,98, false, null, null
1682536083774,user0034,user0033,Task Minnesota,Design M,collaborative,96, true, 88, 130
1682536088848,user0032,user0031,Task Nevada,Design K,collaborative,78, false, 130, 72
1682536103205,user0032,user0031,Task Minnesota,Design Y,individual,23, false, null, null
1682536104790,user0034,user0033,Task New Jersey,Design L,collaborative,97, false, null, null
1682536108437,user0031,user0032,Task Nevada,Design Y,individual,98, false, 50, 50
1682536108974,user0033,user0034,Task Oregon,Design M,collaborative,100, false, 100, 122
1682536125725,user0034,user0033,Task Washington,Design M,collaborative,97, false, null, null
1682536127491,user0033,user0034,Task Pennsylvania,Design M,collaborative,99, false, 122, 122
1682536134081,user0032,user0031,Task New Jersey,Design M,collaborative,71, false, null, null
1682536134324,user0031,user0032,Task Oregon,Design L,collaborative,100, false, 88, 96
1682536152196,user0032,user0031,Task Washington,Design L,collaborative,67, false, null, null
1682536153667,user0031,user0032,Task Pennsylvania,Design L,collaborative,97, false, 107, 107
1682536162047,user0034,user0033,Task Idoha,Design Y,individual,1, false, null, null
1682536165025,user0033,user0034,Task Idoha,Design Y,individual,2, false, 25, 25
1682536182952,user0031,user0032,Task Idoha,Design M,collaborative,98, false, null, null
1682536184891,user0033,user0034,Task Nebraska,Design L,collaborative,97, false, null, null
1682536184976,user0034,user0033,Task Wisconsin,Design M,collaborative,96, false, 100, 114
1682536195337,user0032,user0031,Task Idoha,Design Y,individual,68, false, 115, 15
1682536212728,user0033,user0034,Task Kansas,Design L,collaborative,99, false, null, null
1682536213315,user0034,user0033,Task Michigan,Design L,collaborative,96, false, 106, 122
1682536216175,user0031,user0032,Task Nebraska,Design Y,individual,100, false, null, null
1682536218046,user0032,user0031,Task Wisconsin,Design Y,individual,71, false, 50, 50
1682536237927,user0034,user0033,Task Alabama,Design K,collaborative,96, false, null, null
1682536241530,user0033,user0034,Task Louisiana,Design L,collaborative,99, false, 114, 130
1682536241624,user0031,user0032,Task Kansas,Design Y,individual,98, false, null, null
1682536242404,user0032,user0031,Task Michigan,Design Y,individual,66, false, 50, 50
1682536257805,user0034,user0033,Task Kentucky,Design M,collaborative,96, false, null, null
1682536258202,user0032,user0031,Task Alabama,Design Y,individual,71, false, null, null
1682536259756,user0031,user0032,Task Louisiana,Design L,collaborative,99, false, -28, 50
1682536259882,user0033,user0034,Task Ohio,Design M,collaborative,100, false, 122, 114
1682536274978,user0031,user0032,Task Ohio,Design Y,individual,99, false, null, null
1682536278308,user0032,user0031,Task Kentucky,Design Y,individual,66, false, 50, 50
1682536302634,user0034,user0033,Task Michigan,Design M,collaborative,95, false, null, null
1682536304438,user0033,user0034,Task Massachusetts,Design L,collaborative,98, false, 65, 82
1682536316901,user0033,user0034,Task Maine,Design K,collaborative,99, false, null, null
1682536319322,user0031,user0032,Task Massachusetts,Design L,collaborative,100, false, null, null
1682536320404,user0032,user0031,Task Michigan,Design Y,individual,64, false, 50, 0
1682536321240,user0034,user0033,Task Arizona,Design L,collaborative,94, false, 100, 106
1682536335269,user0031,user0032,Task Maine,Design Y,individual,100, false, null, null
1682536336945,user0034,user0033,Task Hawaii,Design L,collaborative,97, false, null, null
1682536338370,user0032,user0031,Task Arizona,Design Y,individual,72, false, 50, 50
1682536339180,user0033,user0034,Task California,Design K,collaborative,97, true, 122, 100
1682536356275,user0031,user0032,Task California,Design Y,individual,98, false, null, null
1682536356484,user0034,user0033,Task Pennsylvania,Design M,collaborative,98, false, null, null
1682536357460,user0033,user0034,Task Washington,Design M,collaborative,99, true, 122, 122
1682536359969,user0032,user0031,Task Hawaii,Design M,collaborative,75, false, 17, 50
