timestamp,username,partner,task,design,strategy,collabBelief,usedRobot, score,partnerScore
1682353924556,user0020,user0019,Task California,Design M,collaborative,56, false, null, null
1682353928244,user0021,user0022,Task Tennessee,Design K,collaborative,94, false, 106, 100
1682353929040,user0019,user0020,Task Hawaii,Design L,collaborative,95, false, 100, 96
1682353947255,user0021,user0022,Task Kentucky,Design M,collaborative,95, false, null, null
1682353948839,user0022,user0021,Task Ohio,Design M,collaborative,67, false, 122, 114
1682353953381,user0020,user0019,Task Texas,Design K,collaborative,67, false, null, null
1682353960599,user0019,user0020,Task Tennessee,Design K,collaborative,98, false, 106, 100
1682353974216,user0019,user0020,Task Kentucky,Design M,collaborative,98, false, null, null
1682353978967,user0022,user0021,Task  Montana,Design L,collaborative,64, false, null, null
1682353980671,user0021,user0022,Task  Montana,Design L,collaborative,96, false, 60, 60
1682353983604,user0020,user0019,Task Ohio,Design L,collaborative,63, false, 96, 114
1682353996507,user0020,user0019,Task  Montana,Design Y,individual,59, false, null, null
1682354001286,user0021,user0022,Task Oklahoma,Design M,collaborative,96, false, null, null
1682354002672,user0022,user0021,Task North Carolina,Design M,collaborative,67, false, 114, 106
1682354027917,user0019,user0020,Task  Montana,Design L,collaborative,99, false, 0, 75
1682354049843,user0021,user0022,Task Maryland,Design K,collaborative,96, false, null, null
1682354052148,user0022,user0021,Task Alaska,Design M,collaborative,70, false, 130, 100
1682354054113,user0020,user0019,Task North Carolina,Design M,collaborative,61, false, null, null
1682354056699,user0019,user0020,Task Oklahoma,Design M,collaborative,99, false, 106, 114
1682354068337,user0020,user0019,Task Alaska,Design M,collaborative,57, false, null, null
1682354071713,user0022,user0021,Task Tennessee,Design K,collaborative,69, false, null, null
1682354073692,user0019,user0020,Task Maryland,Design K,collaborative,99, false, 100, 130
1682354077496,user0021,user0022,Task Texas,Design K,collaborative,94, false, 100, 106
1682354090098,user0020,user0019,Task Tennessee,Design K,collaborative,59, false, null, null
1682354093564,user0019,user0020,Task Texas,Design K,collaborative,100, false, 100, 106
1682354095986,user0021,user0022,Task New Jersey,Design L,collaborative,96, false, null, null
1682354096603,user0022,user0021,Task Oregon,Design M,collaborative,67, false, 100, 122
1682354105739,user0020,user0019,Task Oregon,Design M,collaborative,60, false, null, null
1682354109314,user0022,user0021,Task Maine,Design K,collaborative,63, false, null, null
1682354110770,user0019,user0020,Task New Jersey,Design K,collaborative,100, false, 107, 100
1682354111531,user0021,user0022,Task Arizona,Design K,collaborative,96, false, 114, 106
1682354124654,user0020,user0019,Task Maine,Design K,collaborative,57, false, null, null
1682354130167,user0021,user0022,Task Utah,Design L,collaborative,94, false, null, null
1682354133049,user0019,user0020,Task Arizona,Design K,collaborative,99, false, 114, 106
1682354135467,user0022,user0021,Task Utah,Design L,collaborative,64, false, 80, 80
1682354146854,user0022,user0021,Task Colorado,Design K,collaborative,60, false, null, null
1682354148701,user0021,user0022,Task New York,Design L,collaborative,95, false, 106, 130
1682354169903,user0020,user0019,Task Utah,Design L,collaborative,55, true, null, null
1682354174039,user0019,user0020,Task Utah,Design L,collaborative,69, false, 80, 80
1682354187014,user0022,user0021,Task Delaware,Design M,collaborative,62, false, null, null
1682354192365,user0020,user0019,Task Colorado,Design K,collaborative,57, false, null, null
1682354194389,user0021,user0022,Task Wyoming,Design K,collaborative,97, false, 130, 106
1682354201292,user0019,user0020,Task New York,Design L,collaborative,99, true, 106, 130
1682354222795,user0022,user0021,Task Nebraska,Design L,collaborative,67, false, null, null
1682354223442,user0020,user0019,Task Delaware,Design M,collaborative,58, false, null, null
1682354225000,user0021,user0022,Task Wisconsin,Design K,collaborative,97, false, 114, 114
1682354231390,user0019,user0020,Task Wyoming,Design K,collaborative,99, false, 130, 106
1682354243510,user0020,user0019,Task Nebraska,Design L,collaborative,55, false, null, null
1682354245421,user0022,user0021,Task Virginia,Design L,collaborative,62, false, null, null
1682354246537,user0021,user0022,Task Illinois,Design M,collaborative,98, false, 100, 130
1682354249093,user0019,user0020,Task Wisconsin,Design K,collaborative,96, false, 114, 114
1682354261524,user0022,user0021,Task Illinois,Design M,collaborative,68, false, null, null
1682354262856,user0019,user0020,Task Illinois,Design M,collaborative,100, false, null, null
1682354262962,user0020,user0019,Task Virginia,Design M,collaborative,63, false, 105, 100
1682354264021,user0021,user0022,Task Virginia,Design L,collaborative,97, false, 130, 100
1682354275382,user0020,user0019,Task Illinois,Design K,collaborative,57, false, null, null
1682354275509,user0019,user0020,Task Virginia,Design L,collaborative,100, false, 130, 72
1682354277286,user0022,user0021,Task  Mississippi,Design K,collaborative,61, false, null, null
1682354283124,user0021,user0022,Task  Mississippi,Design K,collaborative,97, false, 55, 55
1682354300438,user0022,user0021,Task Kansas,Design L,collaborative,62, false, null, null
1682354302905,user0021,user0022,Task Michigan,Design L,collaborative,96, false, 106, 122
1682354346955,user0019,user0020,Task  Mississippi,Design K,collaborative,100, false, null, null
1682354347677,user0020,user0019,Task  Mississippi,Design K,collaborative,60, false, 55, 55
1682354362464,user0022,user0021,Task Nevada,Design K,collaborative,65, false, null, null
1682354366548,user0020,user0019,Task Kansas,Design L,collaborative,62, false, null, null
1682354367054,user0021,user0022,Task Minnesota,Design L,collaborative,90, false, 100, 130
1682354373871,user0019,user0020,Task Michigan,Design L,collaborative,98, false, 106, 122
1682354385363,user0022,user0021,Task Minnesota,Design L,collaborative,67, false, null, null
1682354385497,user0020,user0019,Task Nevada,Design K,collaborative,60, false, null, null
1682354388203,user0019,user0020,Task Minnesota,Design L,collaborative,100, false, 100, 130
1682354390209,user0021,user0022,Task Nevada,Design K,collaborative,98, false, 130, 100
1682354398934,user0020,user0019,Task Minnesota,Design L,collaborative,61, false, null, null
1682354400985,user0022,user0021,Task New Jersey,Design L,collaborative,65, false, null, null
1682354402492,user0019,user0020,Task Nevada,Design K,collaborative,99, false, 130, 100
1682354408341,user0021,user0022,Task Oregon,Design M,collaborative,94, false, 100, 122
1682354418752,user0022,user0021,Task Washington,Design M,collaborative,67, false, null, null
1682354418979,user0020,user0019,Task New Jersey,Design L,collaborative,62, false, null, null
1682354420014,user0019,user0020,Task Oregon,Design M,collaborative,99, false, 100, 122
1682354422927,user0021,user0022,Task Pennsylvania,Design M,collaborative,94, false, 122, 122
1682354434350,user0020,user0019,Task Washington,Design M,collaborative,54, false, null, null
1682354438386,user0019,user0020,Task Pennsylvania,Design M,collaborative,99, false, 122, 122
1682354440097,user0021,user0022,Task Idoha,Design M,collaborative,91, false, null, null
1682354463223,user0022,user0021,Task Idoha,Design M,collaborative,64, false, 95, 95
1682354478821,user0022,user0021,Task Wisconsin,Design K,collaborative,65, false, null, null
1682354480834,user0021,user0022,Task Nebraska,Design L,collaborative,91, false, 114, 114
1682354485409,user0020,user0019,Task Idoha,Design M,collaborative,57, false, null, null
1682354485658,user0019,user0020,Task Idoha,Design M,collaborative,100, false, 95, 95
1682354497597,user0022,user0021,Task Michigan,Design L,collaborative,63, false, null, null
1682354499138,user0019,user0020,Task Nebraska,Design L,collaborative,99, false, null, null
1682354501063,user0021,user0022,Task Kansas,Design L,collaborative,95, false, 122, 106
1682354501580,user0020,user0019,Task Wisconsin,Design K,collaborative,58, false, 114, 114
1682354511093,user0022,user0021,Task Alabama,Design K,collaborative,67, false, null, null
1682354514155,user0020,user0019,Task Michigan,Design L,collaborative,55, false, null, null
1682354516330,user0021,user0022,Task Louisiana,Design L,collaborative,92, false, 114, 130
1682354517351,user0019,user0020,Task Kansas,Design L,collaborative,100, false, 122, 106
1682354530157,user0019,user0020,Task Louisiana,Design L,collaborative,100, false, null, null
1682354531048,user0020,user0019,Task Alabama,Design K,collaborative,55, false, 130, 114
1682354534444,user0021,user0022,Task Ohio,Design M,collaborative,95, false, null, null
1682354539521,user0022,user0021,Task Kentucky,Design M,collaborative,63, true, 114, 122
1682354551440,user0022,user0021,Task Michigan,Design L,collaborative,68, false, null, null
1682354552779,user0020,user0019,Task Kentucky,Design M,collaborative,59, false, null, null
1682354553460,user0019,user0020,Task Ohio,Design M,collaborative,100, false, 122, 114
1682354560119,user0021,user0022,Task Massachusetts,Design L,collaborative,89, false, 65, 106
1682354570553,user0022,user0021,Task Arizona,Design K,collaborative,61, false, null, null
1682354574399,user0020,user0019,Task Michigan,Design L,collaborative,55, false, null, null
1682354575180,user0021,user0022,Task Maine,Design K,collaborative,93, false, 106, 114
1682354575658,user0019,user0020,Task Massachusetts,Design L,collaborative,100, false, 65, 106
1682354588746,user0022,user0021,Task Hawaii,Design L,collaborative,67, false, null, null
1682354590309,user0019,user0020,Task Maine,Design K,collaborative,100, false, null, null
1682354593162,user0020,user0019,Task Arizona,Design K,collaborative,63, false, 114, 106
1682354594747,user0021,user0022,Task California,Design K,collaborative,94, false, 122, 100
1682354606553,user0022,user0021,Task Pennsylvania,Design M,collaborative,68, false, null, null
1682354612177,user0019,user0020,Task California,Design K,collaborative,100, false, null, null
1682354615375,user0020,user0019,Task Hawaii,Design L,collaborative,55, false, 100, 122
1682354616544,user0021,user0022,Task Washington,Design M,collaborative,96, false, 122, 122
