timestamp,username,partner,task,design,strategy,collabBelief,usedRobot, score,partnerScore
1682632664391,user0039,user0040,Task Minnesota,Design L,collaborative,100, false, 100, 105
1682632665954,user0042,user0041,Task Minnesota,Design L,collaborative,100, true, -150, 50
1682632680019,user0041,user0042,Task Oregon,Design Y,individual,67, false, null, null
1682632686983,user0040,user0039,Task Minnesota,Design L,collaborative,100, false, null, null
1682632690463,user0042,user0041,Task New Jersey,Design Y,individual,100, true, 50, 50
1682632691852,user0039,user0040,Task Nevada,Design L,collaborative,100, false, 105, 100
1682632705295,user0040,user0039,Task New Jersey,Design M,collaborative,100, false, null, null
1682632706950,user0041,user0042,Task Pennsylvania,Design M,collaborative,100, true, null, null
1682632707028,user0039,user0040,Task Oregon,Design M,collaborative,100, false, 100, 96
1682632710507,user0042,user0041,Task Washington,Design M,collaborative,100, true, 122, 122
1682632722960,user0040,user0039,Task Washington,Design M,collaborative,100, false, null, null
1682632723301,user0039,user0040,Task Pennsylvania,Design M,collaborative,100, false, 122, 122
1682632725958,user0041,user0042,Task Idoha,Design Y,individual,0, true, null, null
1682632729508,user0042,user0041,Task Idoha,Design Y,individual,100, true, 25, 25
1682632743160,user0040,user0039,Task Idoha,Design M,collaborative,100, false, null, null
1682632743756,user0039,user0040,Task Idoha,Design M,collaborative,100, false, 95, 95
1682632745600,user0042,user0041,Task Wisconsin,Design L,collaborative,100, true, null, null
1682632746717,user0041,user0042,Task Nebraska,Design Y,individual,83, true, 50, -8
1682632762496,user0042,user0041,Task Michigan,Design M,collaborative,99, true, null, null
1682632763828,user0041,user0042,Task Kansas,Design M,collaborative,89, true, 96, 82
1682632781418,user0040,user0039,Task Wisconsin,Design K,collaborative,100, false, null, null
1682632781923,user0039,user0040,Task Nebraska,Design K,collaborative,100, false, 100, 114
1682632794531,user0041,user0042,Task Louisiana,Design M,collaborative,90, false, null, null
1682632796307,user0040,user0039,Task Michigan,Design L,collaborative,100, false, null, null
1682632796804,user0039,user0040,Task Kansas,Design L,collaborative,100, false, 122, 106
1682632800459,user0042,user0041,Task Alabama,Design L,collaborative,100, true, 105, 100
1682632810104,user0041,user0042,Task Ohio,Design Y,individual,0, false, null, null
1682632814348,user0042,user0041,Task Kentucky,Design Y,individual,100, true, 50, 50
1682632819381,user0040,user0039,Task Alabama,Design L,collaborative,100, false, null, null
1682632820465,user0039,user0040,Task Louisiana,Design L,collaborative,100, false, 114, 105
1682632832271,user0041,user0042,Task Massachusetts,Design Y,individual,100, false, null, null
1682632834575,user0040,user0039,Task Kentucky,Design M,collaborative,100, false, null, null
1682632835467,user0039,user0040,Task Ohio,Design M,collaborative,100, false, 122, 114
1682632841568,user0042,user0041,Task Michigan,Design L,collaborative,97, true, -175, 80
1682632854243,user0040,user0039,Task Michigan,Design L,collaborative,100, false, null, null
1682632854982,user0039,user0040,Task Massachusetts,Design L,collaborative,100, false, 65, 106
1682632857671,user0042,user0041,Task Arizona,Design Y,individual,0, true, null, null
1682632857825,user0041,user0042,Task Maine,Design Y,individual,47, true, 50, 50
1682632869534,user0041,user0042,Task California,Design Y,individual,24, true, null, null
1682632870862,user0042,user0041,Task Hawaii,Design Y,individual,30, true, 50, 50
1682632871114,user0039,user0040,Task Maine,Design K,collaborative,100, false, null, null
1682632872826,user0040,user0039,Task Arizona,Design K,collaborative,100, false, 114, 106
1682632895826,user0040,user0039,Task Hawaii,Design L,collaborative,100, false, null, null
1682632896191,user0039,user0040,Task California,Design L,collaborative,100, false, 107, 100
1682632897416,user0041,user0042,Task Washington,Design M,collaborative,100, false, null, null
1682632898521,user0042,user0041,Task Pennsylvania,Design M,collaborative,100, true, 122, 122
