timestamp,username,partner,task,design,strategy,collabBelief,usedRobot, score,partnerScore
1682636583913,user0043,user0044,Task New Jersey,Design K,collaborative,100, false, 107, 72
1682636613327,user0044,user0043,Task Maine,Design M,collaborative,100, false, null, null
1682636615042,user0043,user0044,Task Arizona,Design M,collaborative,100, false, 88, 82
1682636644957,user0046,user0045,Task Utah,Design Y,individual,38, false, null, null
1682636647800,user0045,user0046,Task Utah,Design M,collaborative,38, false, 20, 90
1682636665960,user0045,user0046,Task New York,Design K,collaborative,61, false, null, null
1682636671020,user0046,user0045,Task Colorado,Design K,collaborative,79, false, 130, 82
1682636693938,user0044,user0043,Task Utah,Design K,collaborative,100, false, null, null
1682636698454,user0043,user0044,Task Utah,Design L,collaborative,100, false, 80, 70
1682636716900,user0045,user0046,Task Wyoming,Design Y,individual,64, false, null, null
1682636720597,user0046,user0045,Task Delaware,Design L,collaborative,70, false, 11, 50
1682636722191,user0044,user0043,Task Colorado,Design K,collaborative,100, false, null, null
1682636724779,user0043,user0044,Task New York,Design L,collaborative,100, false, 106, 130
1682636751342,user0044,user0043,Task Delaware,Design Y,individual,100, false, null, null
1682636753826,user0043,user0044,Task Wyoming,Design Y,individual,100, false, 50, 50
1682636764358,user0046,user0045,Task Nebraska,Design Y,individual,31, false, null, null
1682636764512,user0045,user0046,Task Wisconsin,Design Y,individual,59, false, 50, 50
1682636797618,user0045,user0046,Task Illinois,Design K,collaborative,66, false, null, null
1682636799177,user0043,user0044,Task Wisconsin,Design Y,individual,99, false, null, null
1682636799268,user0046,user0045,Task Virginia,Design L,collaborative,64, false, 130, 72
1682636799552,user0044,user0043,Task Nebraska,Design Y,individual,100, false, 50, 50
1682636828771,user0043,user0044,Task Illinois,Design M,collaborative,100, false, null, null
1682636828885,user0044,user0043,Task Virginia,Design L,collaborative,100, false, 130, 100
1682636839275,user0045,user0046,Task Virginia,Design M,collaborative,58, false, null, null
1682636842578,user0046,user0045,Task Illinois,Design M,collaborative,63, false, 100, 105
1682636859953,user0044,user0043,Task Illinois,Design M,collaborative,100, false, null, null
1682636862536,user0043,user0044,Task Virginia,Design L,collaborative,100, false, 130, 100
1682636900721,user0046,user0045,Task  Mississippi,Design Y,individual,44, false, null, null
1682636904511,user0045,user0046,Task  Mississippi,Design K,collaborative,62, false, 0, 70
1682636935725,user0044,user0043,Task  Mississippi,Design K,collaborative,100, false, null, null
1682636936137,user0045,user0046,Task Michigan,Design Y,individual,65, false, null, null
1682636936493,user0043,user0044,Task  Mississippi,Design K,collaborative,100, false, 55, 55
1682636936814,user0046,user0045,Task Kansas,Design Y,individual,31, false, 50, 50
1682636972903,user0044,user0043,Task Kansas,Design M,collaborative,100, false, null, null
1682636972927,user0045,user0046,Task Minnesota,Design K,collaborative,56, false, null, null
1682636975659,user0043,user0044,Task Michigan,Design L,collaborative,50, false, 106, 96
1682636976296,user0046,user0045,Task Nevada,Design K,collaborative,16, false, 130, 72
1682636998082,user0044,user0043,Task Nevada,Design M,collaborative,100, false, null, null
1682636999629,user0043,user0044,Task Minnesota,Design L,collaborative,99, false, 100, 115
1682637016984,user0045,user0046,Task Nevada,Design Y,individual,62, false, null, null
1682637018814,user0046,user0045,Task Minnesota,Design Y,individual,68, false, 50, 50
1682637035012,user0043,user0044,Task Nevada,Design K,collaborative,100, false, null, null
1682637045119,user0044,user0043,Task Minnesota,Design M,collaborative,100, false, 88, 130
1682637063310,user0045,user0046,Task Oregon,Design K,collaborative,43, false, null, null
1682637067884,user0046,user0045,Task New Jersey,Design M,collaborative,83, false, 96, 72
1682637088144,user0043,user0044,Task Oregon,Design M,collaborative,97, false, null, null
1682637088895,user0044,user0043,Task New Jersey,Design L,collaborative,100, false, 122, 100
1682637105712,user0045,user0046,Task Pennsylvania,Design K,collaborative,62, false, null, null
1682637120903,user0046,user0045,Task Washington,Design L,collaborative,42, false, 107, 96
1682637136128,user0044,user0043,Task Washington,Design M,collaborative,100, false, null, null
1682637141488,user0043,user0044,Task Pennsylvania,Design M,collaborative,100, false, 122, 122
1682637155469,user0045,user0046,Task Idoha,Design M,collaborative,64, false, null, null
1682637156391,user0046,user0045,Task Idoha,Design Y,individual,30, false, 115, 15
1682637196025,user0043,user0044,Task Idoha,Design M,collaborative,100, false, null, null
1682637196349,user0044,user0043,Task Idoha,Design M,collaborative,100, false, 95, 95
1682637206570,user0046,user0045,Task Wisconsin,Design Y,individual,31, false, null, null
1682637206913,user0045,user0046,Task Nebraska,Design Y,individual,66, false, 50, 50
1682637232295,user0044,user0043,Task Wisconsin,Design Y,individual,100, false, null, null
1682637234601,user0043,user0044,Task Nebraska,Design Y,individual,100, false, 50, 50
1682637248232,user0045,user0046,Task Kansas,Design L,collaborative,69, false, null, null
1682637251114,user0046,user0045,Task Michigan,Design M,collaborative,28, false, 82, 122
1682637277966,user0046,user0045,Task Alabama,Design Y,individual,80, false, null, null
1682637282073,user0045,user0046,Task Louisiana,Design Y,individual,53, false, 50, 50
1682637284278,user0043,user0044,Task Kansas,Design L,collaborative,100, false, null, null
1682637285969,user0044,user0043,Task Michigan,Design M,collaborative,100, false, 82, 122
1682637314849,user0044,user0043,Task Alabama,Design Y,individual,100, false, null, null
1682637317586,user0045,user0046,Task Ohio,Design Y,individual,61, false, null, null
1682637318389,user0043,user0044,Task Louisiana,Design Y,individual,100, false, 50, 50
1682637320981,user0046,user0045,Task Kentucky,Design Y,individual,86, false, 50, 50
1682637341289,user0044,user0043,Task Kentucky,Design K,collaborative,100, false, null, null
1682637342638,user0043,user0044,Task Ohio,Design M,collaborative,100, false, 122, 88
1682637363990,user0046,user0045,Task Michigan,Design Y,individual,67, false, null, null
1682637367578,user0045,user0046,Task Massachusetts,Design L,collaborative,63, false, 0, 50
1682637408850,user0046,user0045,Task Arizona,Design M,collaborative,63, false, null, null
1682637413984,user0044,user0043,Task Michigan,Design M,collaborative,100, false, null, null
1682637414442,user0043,user0044,Task Massachusetts,Design L,collaborative,100, false, 65, 82
1682637425538,user0045,user0046,Task Maine,Design M,collaborative,57, false, 82, 88
1682637443789,user0044,user0043,Task Arizona,Design L,collaborative,100, false, null, null
1682637444416,user0043,user0044,Task Maine,Design K,collaborative,100, false, 106, 100
1682637467914,user0045,user0046,Task California,Design Y,individual,63, false, null, null
1682637472257,user0046,user0045,Task Hawaii,Design Y,individual,98, false, 50, 50
1682637487999,user0043,user0044,Task California,Design K,collaborative,100, false, null, null
1682637489942,user0044,user0043,Task Hawaii,Design L,collaborative,100, false, 100, 122
1682637501489,user0046,user0045,Task Pennsylvania,Design M,collaborative,100, false, null, null
1682637517699,user0045,user0046,Task Washington,Design L,collaborative,64, false, 107, 122
