timestamp,username,partner,task,design,strategy,collabBelief,usedRobot, score,partnerScore
1683141771533,user0054,user0053,Task Nebraska,Design Y,individual,76, false, null, null
1683141772327,user0052,user0051,Task Delaware,Design M,collaborative,76, false, null, null
1683141772693,user0053,user0054,Task Wisconsin,Design M,collaborative,76, false, -25, 50
1683141774363,user0051,user0052,Task Wyoming,Design L,collaborative,76, false, 105, 106
1683141789631,user0052,user0051,Task Nebraska,Design L,collaborative,87, false, null, null
1683141789810,user0051,user0052,Task Wisconsin,Design M,collaborative,78, false, 100, 114
1683141790285,user0054,user0053,Task Virginia,Design L,collaborative,85, false, null, null
1683141791741,user0053,user0054,Task Illinois,Design M,collaborative,83, false, 100, 130
1683141804663,user0054,user0053,Task Illinois,Design M,collaborative,85, false, null, null
1683141804990,user0052,user0051,Task Virginia,Design L,collaborative,85, false, null, null
1683141805035,user0051,user0052,Task Illinois,Design M,collaborative,74, false, 100, 130
1683141813323,user0053,user0054,Task Virginia,Design K,collaborative,85, false, 115, 100
1683141827096,user0054,user0053,Task  Mississippi,Design Y,individual,11, false, null, null
1683141828862,user0053,user0054,Task  Mississippi,Design Y,individual,79, false, 14, 14
1683141829426,user0051,user0052,Task Virginia,Design M,collaborative,77, false, null, null
1683141829774,user0052,user0051,Task Illinois,Design M,collaborative,83, false, 100, 105
1683141846984,user0054,user0053,Task Kansas,Design Y,individual,15, false, null, null
1683141847367,user0053,user0054,Task Michigan,Design Y,individual,18, false, 50, 50
1683141852343,user0051,user0052,Task  Mississippi,Design K,collaborative,72, false, null, null
1683141855334,user0052,user0051,Task  Mississippi,Design Y,individual,79, false, 70, 0
1683141868349,user0054,user0053,Task Nevada,Design Y,individual,14, false, null, null
1683141871727,user0051,user0052,Task Michigan,Design Y,individual,27, false, null, null
1683141873522,user0053,user0054,Task Minnesota,Design M,collaborative,79, false, -105, 50
1683141874252,user0052,user0051,Task Kansas,Design Y,individual,81, false, 50, 50
1683141888060,user0053,user0054,Task Nevada,Design K,collaborative,93, false, null, null
1683141889291,user0051,user0052,Task Minnesota,Design L,collaborative,80, false, null, null
1683141889538,user0054,user0053,Task Minnesota,Design K,collaborative,86, false, 72, 130
1683141889799,user0052,user0051,Task Nevada,Design K,collaborative,86, false, 130, 100
1683141903184,user0052,user0051,Task Minnesota,Design L,collaborative,86, false, null, null
1683141905090,user0051,user0052,Task Nevada,Design K,collaborative,75, false, 130, 100
1683141908868,user0053,user0054,Task Oregon,Design K,collaborative,92, false, null, null
1683141911718,user0054,user0053,Task New Jersey,Design Y,individual,15, false, 50, -75
1683141923989,user0051,user0052,Task Oregon,Design Y,individual,22, false, null, null
1683141924922,user0054,user0053,Task Washington,Design M,collaborative,87, false, null, null
1683141925540,user0053,user0054,Task Pennsylvania,Design M,collaborative,89, false, 122, 122
1683141927762,user0052,user0051,Task New Jersey,Design Y,individual,85, false, 50, 50
1683141938627,user0054,user0053,Task Idoha,Design Y,individual,7, false, null, null
1683141939736,user0053,user0054,Task Idoha,Design Y,individual,93, false, 25, 25
1683141942023,user0052,user0051,Task Washington,Design M,collaborative,81, false, null, null
1683141943135,user0051,user0052,Task Pennsylvania,Design M,collaborative,77, false, 122, 122
1683141955564,user0054,user0053,Task Wisconsin,Design K,collaborative,88, false, null, null
1683141967530,user0053,user0054,Task Nebraska,Design L,collaborative,89, false, 114, 114
1683141968477,user0051,user0052,Task Idoha,Design M,collaborative,76, false, null, null
1683141969124,user0052,user0051,Task Idoha,Design Y,individual,81, false, 115, 15
1683141981249,user0051,user0052,Task Nebraska,Design Y,individual,15, false, null, null
1683141983381,user0052,user0051,Task Wisconsin,Design Y,individual,85, false, 50, 50
1683141986559,user0054,user0053,Task Michigan,Design Y,individual,13, false, null, null
1683141987117,user0053,user0054,Task Kansas,Design Y,individual,16, false, 50, 50
1683142001266,user0053,user0054,Task Louisiana,Design M,collaborative,89, false, null, null
1683142002058,user0052,user0051,Task Michigan,Design Y,individual,40, false, null, null
1683142003535,user0051,user0052,Task Kansas,,undefined,28, false, null, null
1683142004079,user0054,user0053,Task Alabama,Design Y,individual,8, false, 50, -11
1683142044190,user0054,user0053,Task Kentucky,Design Y,individual,13, false, null, null
1683142045665,user0051,user0052,Task Louisiana,Design L,collaborative,79, false, null, null
1683142048082,user0053,user0054,Task Ohio,Design L,collaborative,88, false, -205, 50
1683142049054,user0052,user0051,Task Alabama,Design K,collaborative,75, false, 130, 114
1683142060160,user0053,user0054,Task Massachusetts,Design Y,individual,87, false, null, null
1683142061671,user0054,user0053,Task Michigan,Design Y,individual,7, false, 50, 16
1683142062000,user0051,user0052,Task Ohio,Design Y,individual,26, false, null, null
1683142064212,user0052,user0051,Task Kentucky,Design Y,individual,85, false, 50, 50
1683142076993,user0054,user0053,Task Arizona,Design Y,individual,12, false, null, null
1683142077986,user0053,user0054,Task Maine,Design Y,individual,12, false, 50, 50
1683142079397,user0051,user0052,Task Massachusetts,Design Y,individual,31, false, null, null
1683142080692,user0052,user0051,Task Michigan,Design L,collaborative,73, false, -175, 80
1683142094962,user0053,user0054,Task California,Design M,collaborative,85, false, null, null
1683142097376,user0054,user0053,Task Hawaii,Design L,collaborative,91, false, 100, 96
1683142101907,user0051,user0052,Task Maine,Design Y,individual,79, false, null, null
1683142106601,user0052,user0051,Task Arizona,Design Y,individual,78, false, 50, 50
1683142118534,user0051,user0052,Task California,Design K,collaborative,88, false, null, null
1683142122522,user0052,user0051,Task Hawaii,Design L,collaborative,95, false, 100, 122
1683142122538,user0053,user0054,Task Washington,Design M,collaborative,87, false, null, null
1683142124563,user0054,user0053,Task Pennsylvania,Design M,collaborative,100, false, 122, 122
